"Map","Name","Guid","Entry","X","Y","DistXY"
"870","Black Bengal Goat","533834","58448","1680.12","1600.62","0"
"870","Black Bengal Goat","533844","58448","1643.77","1607.62","0"
"870","Black Bengal Goat","534964","58448","1335.24","1541.47","0"
"870","Blackmane Brigand","509527","60560","4697.32","880.37","0"
"870","Blackmane Brigand","509532","60560","4740.95","879.1","0"
"870","Blackmane Brigand","509533","60560","4718","812.75","0"
"870","Blackmane Brigand","509556","60560","4736.81","975.35","0"
"870","Blackmane Brigand","509584","60560","4668.2","1006.84","0"
"870","Blackmane Brigand","509585","60560","4684.79","1017.01","0"
"870","Blackmane Brigand","509627","60560","4745.79","891.22","0"
"870","Blackmane Brigand","509634","60560","4754.04","917.88","0"
"870","Blackmane Pillager","509525","60846","4726.56","808.38","0"
"870","Blackmane Pillager","509543","60846","4747.08","858.39","0"
"870","Blackmane Pillager","509572","60846","4700.86","982.46","0"
"870","Blackmane Pillager","509626","60846","4692.35","861.03","0"
"870","Blackmane Pillager","509631","60846","4702.26","903.26","0"
"870","Blacktalon Agent","507783","66306","3075.01","819.39","0"
"870","Blacktalon Agent","513518","66306","-371.17","1896.81","0"
"870","Blacktalon Agent","513979","66306","-134.55","460.71","0"
"870","Blacktalon Sentry","506559","66404","842.15","-178.55","0.367"
"870","Blacktalon Watcher","505808","66346","2936.25","-516.56","0"
"870","Blacktalon Watcher","507196","65160","1763.87","293","0"
"870","Blood Guard Gro'tash","521139","67880","-1793.62","2475.66","0"
"870","Bloodhilt Honor Guard","580385","67334","-1999.94","2450.51","0"
"870","Bloodhilt Honor Guard","580386","67334","-1991.44","2439.92","0"
"870","Bloodhilt Honor Guard","580387","67334","-1974.07","2408.49","0"
"870","Bloodhilt Honor Guard","580388","67334","-1970.18","2424.28","0"
"870","Bloodhilt Honor Guard","580389","67334","-1943.71","2380.66","0"
"870","Bloodhilt Honor Guard","580390","67334","-1913.7","2376.43","0"
"870","Bloodhilt Honor Guard","580391","67334","-1910.24","2431.54","0"
"870","Bloodhilt Honor Guard","580392","67334","-1909.12","2280.89","0"
"870","Bloodhilt Honor Guard","580393","67334","-1901.4","2405.35","0"
"870","Bloodhilt Honor Guard","580394","67334","-1885.71","2274.23","0"
"870","Bloodhilt Honor Guard","580395","67334","-1862.65","2376.92","0"
"870","Bloodhilt Honor Guard","580396","67334","-1857.73","2398.31","0"
"870","Bloodhilt Honor Guard","580397","67334","-1842.68","2373.85","0"
"870","Bloodhilt Honor Guard","580398","67334","-1837.66","2391.54","0"
"870","Bloodhilt Honor Guard","580400","67334","-1818.23","2389.67","0"
"870","Bloodhilt Honor Guard","580401","67334","-1810.09","2374.34","0"
"870","Bloodhilt Honor Guard","580402","67334","-1798.04","2353.25","0"
"870","Bloodhilt Honor Guard","580403","67334","-1789.55","2385.15","0"
"870","Bloodhilt Honor Guard","580404","67334","-1776.36","2365.22","0"
"870","Blue Beacon Bunny","571943","58170","-637.79","-518.42","0"
"870","Blueback Beaver","503893","59796","1540.46","-583.36","0"
"870","Blueback Beaver","503910","59796","1094.21","-1422.6","0"
"870","Blueback Beaver","503997","59796","1121.46","-1362.31","0"
"870","Bluff Hawk","511013","59384","1953.27","860.32","0"
"870","Bluff Hawk","511051","59384","2099.08","1012.91","0"
"870","Bluff Hawk","511075","59384","2749.71","795.24","0"
"870","Bluff Hawk","511270","59384","1982.77","667.43","0"
"870","Bluff Hawk","511359","59384","2191.71","878.76","0"
"870","Bluff Hawk","511432","59384","1901.11","1222.92","0"
"870","Bluff Hawk","511505","59384","1892.44","1671.12","0"
"870","Bo Bo","502514","56351","1884.01","-355.07","0"
"870","Bo the Wind Claimer","509668","61511","4361.85","933.14","0"
"870","Boatbuilder Shu","996","64452","-177.99","435.11","0"
"870","Boatbuilder Shu","514052","64452","-177.99","435.11","0"
"870","Bobo Ironpaw","514133","58717","-271.08","592.17","0"
"870","Bolo","502729","56774","1604.37","-1744.6","0"
"870","Boss-Lady Trixel","580407","67535","-1855.79","2301.39","0"
"870","Brazier Bunny","532177","63797","716.62","1596.82","0"
"870","Brazier Bunny","532260","63797","717.47","1581.25","0"
"870","Brazier Bunny","532277","63797","741.78","1562.75","0"
"870","Brazier Bunny","532283","63797","741.55","1510.37","0"
"870","Brazier Bunny","532284","63797","741.53","1502.39","0"
"870","Brazier Bunny","532328","63797","754.11","1562.91","0"
"870","Brazier Bunny","532555","63797","672.44","1644.5","0"
"870","Brazier Bunny","532607","63797","679.82","1655.77","0"
"870","Brazier Bunny","532644","63797","712.74","1651.85","0"
"870","Brazier Bunny","532666","63797","708.11","1620.01","0"
"870","Brazier Bunny","532683","63797","701.12","1648.67","0"
"870","Brazier Bunny","532699","63797","704.57","1627.15","0"
"870","Brewmaster Linshi","1038","64019","1580.59","961.12","0"
"870","Brewmaster Linshi","535276","64019","1580.59","961.12","0"
"870","Broketooth Charger","507899","59414","2744.44","1388.06","0"
"870","Broketooth Charger","507901","59414","2721.71","1414.66","0.345"
"870","Broketooth Charger","507906","59414","2688.22","1602.7","0"
"870","Broketooth Charger","507908","59414","2691.3","1577.55","0"
"870","Broketooth Charger","508101","59414","2711.56","1553.03","0"
"870","Broketooth Charger","508110","59414","2712.85","1509.87","0"
"870","Broketooth Leaper","508136","59803","2766.62","1844.19","0"
"870","Broketooth Spear-Haver","508187","59443","2898.81","1316.52","0"
"870","Broketooth Spear-Haver","508189","59443","2883.75","1317.67","0"
"870","Broketooth Tosser","507882","59416","2637.29","1407.58","0"
"870","Broketooth Tosser","507883","59416","2666.59","1369.64","0"
"870","Broketooth Tosser","507887","59416","2747.06","1346.61","0"
"870","Broketooth Tosser","507900","59416","2773.91","1345.73","0"
"870","Broketooth Tosser","508105","59416","2817.57","1441.55","0"
"870","Broketooth Tosser","508109","59416","2747.86","1491.99","0"
"870","Bronze Quilen","524965","62266","3815.15","5431.08","0"
"870","Bronze Quilen","524967","62266","3817.81","5428.92","0"
"870","Bronze Quilen","524969","62266","3819.09","5435.6","0"
"870","Bronze Quilen","524976","62266","3768.99","5397.6","0"
"870","Bronze Quilen","524977","62266","3769.9","5392.52","0"
"870","Bronze Quilen","525006","62266","3774.28","5348.06","0"
"870","Bronze Quilen","525007","62266","3763.26","5353.5","0"
"870","Bronze Quilen","525008","62266","3768.35","5355.36","0"
"870","Bronze Quilen","525334","62266","3706.74","5390.81","0"
"870","Brood of Mothallus","515162","66715","-45.17","871.17","0"
"870","Brother Lintpocket","507965","59701","3053.8","1203.97","0"
"870","Brother Rabbitsfoot","509460","59452","2726.14","2159.25","0"
"870","Brother Trailscenter","508639","59703","2788.24","1606.6","0"
"870","Building 3 Credit","525570","63708","2747.53","5709.85","0"
"870","Building 4 Credit","525540","63709","2764.78","5680.03","0"
"870","Bulgeback Tortoise","515884","58431","-880.01","1915.02","0"
"870","Burn the Rope Bunny","512396","59229","-34.94","1444.3","0"
"870","Burn the Rope Bunny","516148","59229","243.7","1419.53","0"
"870","Burn the Rope Bunny","516161","59229","263.19","1421.36","0"
"870","Burn the Rope Bunny","516198","59229","39.85","1486.59","0"
"870","Burn the Rope Bunny","516236","59229","-6.34","1466.67","0"
"870","Cagemaster","508031","60169","3007.1","1935.7","0.339"
"870","Cairo","515410","59630","-436.44","1424.49","0"
"870","Canopy Screecher","517707","59197","-958.49","477.81","0"
"870","Captain ""Soggy"" Su-Dao","528560","63317","-1170.48","3160.48","0"
"870","Captain Huan","536876","73347","-650.05","-4891.57","0.127"
"870","Captain Matok","505278","64999","2753.39","-2637.3","0"
"870","Captive Pandaren Cub","505662","66366","-132.74","-1371.6","0"
"870","Captive Pandaren Cub","505667","66366","-109.07","-1353.08","0"
"870","Captive Pandaren Cub","505748","66366","-187.63","-1497.3","0"
"870","Captured Nectarbreeze Farmer","501394","54990","170.21","-1291.7","0"
"870","Captured Nectarbreeze Farmer","501400","54990","155.51","-1346.75","0"
"870","Captured Nectarbreeze Farmer","501407","54990","187.41","-1305.97","0"
"870","Captured Nectarbreeze Farmer","570817","54990","72.26","-1192.26","0"
"870","Captured Nectarbreeze Farmer","570818","54990","67.35","-1189.45","0"
"870","Captured Nectarbreeze Farmer","570819","54990","72.94","-1179.62","0"
"870","Captured Nectarbreeze Farmer","570820","54990","75.23","-1180.03","0"
"870","Captured Nectarbreeze Farmer","570821","54990","101.75","-1267.08","0.001"
"870","Caravan Cart","513933","65854","215.82","257.7","0"
"870","Caravan Cart","513938","65854","178.34","237.66","0"
"870","Caravan Cart","513940","65854","189.15","235.66","0"
"870","Caravan Cart","515420","65854","-209.42","1345.32","0"
"870","Caravan Cart","515422","65854","-207.94","1337.95","0"
"870","Caravan Cart","515427","65854","-179.51","1372.02","0"
"870","Caravan Cart","515428","65854","-179.4","1366.76","0"
"870","Caravan Cart","515444","65854","-180.91","1361.87","0"
"870","Carp Hunter","517544","58116","-834.38","71.07","0"
"870","Carp Hunter","517765","58116","-1286.14","-20.06","0.471"
"870","Carp Hunter","517804","58116","-1073.36","-109.78","0"
"870","Carp Hunter","517809","58116","-816.25","-109.49","0"
"870","Carp Hunter","517814","58116","-923.62","-116.87","0"
"870","Carp Hunter","517840","58116","-830.2","-43.73","0"
"870","Carp Hunter","518537","58116","-826.8","-394.79","0"
"870","Carp Hunter","518561","58116","-898.05","-262.64","0.287"
"870","Carrion Vulture","522534","66368","1887.82","2368.21","0"
"870","Carrion Vulture","522536","66368","1886.86","2371.98","0"
"870","Carrion Vulture","522543","66368","1889.34","2370.49","0"
"870","Carrion Vulture","522698","66368","1509.46","2386.11","0"
"870","Carrion Vulture","522700","66368","1514.62","2386.55","0"
"870","Carrion Vulture","522701","66368","1511.76","2391.91","0"
"870","Carrion Vulture","522720","66368","1794.45","2328.27","0"
"870","Carrion Vulture","522729","66368","1833.61","2516.47","0"
"870","Carrion Vulture","522730","66368","1796.93","2326.79","0"
"870","Carrion Vulture","522739","66368","1795.41","2324.5","0"
"870","Carrion Vulture","522742","66368","1828.86","2516.34","0"
"870","Carrion Vulture","522743","66368","1830.23","2517.94","0"
"870","Carrion Vulture","522804","66368","1809.76","2230.29","0.13"
"870","Carrion Vulture","522812","66368","1806.56","2229.28","0.281"
"870","Carrion Vulture","522813","66368","1808.59","2225.99","0"
"870","Cart","534088","65737","893.55","222.89","0"
"870","Casper","515406","59627","-448.24","1440.82","0"
"870","Cattail Crab","516300","59511","343.97","1006.19","0.221"
"870","Cattail Crab","516309","59511","314.76","1051.75","0.267"
"870","Cattail Crab","516318","59511","360.53","975.22","0.252"
"870","Cattail Crab","516322","59511","336.61","975.11","0.372"
"870","Cattail Crab","516334","59511","284.41","1012.1","0.364"
"870","Cattail Crab","516338","59511","331.35","995.93","0.195"
"870","Cattail Crab","516340","59511","343.77","988.5","0.256"
"870","Cattail Crab","516340","59511","343.77","988.5","0.218"
"870","Cattail Crab","516347","59511","359.25","963.9","0.441"
"870","Cattail Crab","516351","59511","378.12","1032.29","0"
"870","Cattail Crab","516355","59511","372.1","1050.01","0.195"
"870","Cattail Crab","516360","59511","341.98","1065.72","0.374"
"870","Cattail Crab","516364","59511","370.66","1079.07","0.434"
"870","Cattail Crab","516371","59511","365.49","1086.62","0.382"
"870","Cattail Crab","516375","59511","342.26","1061.33","0.375"
"870","Cattail Crab","516377","59511","358.11","1038.86","0.282"
"870","Cattail Crab","516382","59511","339.08","1039.34","0.348"
"870","Cattail Crab","516383","59511","331.22","1040.96","0.452"
"870","Cattail Crab","516384","59511","361.11","1027.18","0.326"
"870","Cattail Crab","516387","59511","355.8","1041.19","0.308"
"870","Cattail Crab","516389","59511","361.27","1039.79","0.191"
"870","Cattail Crab","516406","59511","327.5","922.77","0.416"
"870","Cattail Crab","516417","59511","346.26","924.42","0.492"
"870","Cattail Crab","516422","59511","355.48","957.53","0.432"
"870","Cattail Crab","516465","59511","350.6","890.67","0.165"
"870","Cattail Crab","516468","59511","351.78","889.41","0.335"
"870","Cave Horror","514452","57257","-867.89","580.17","0"
"870","Cave Horror","514465","57257","-862.47","573.61","0"
"870","Cave Horror","514602","57257","-879.4","575.71","0"
"870","Cave Horror","514604","57257","-867.89","569.54","0"
"870","Cave Horror","514605","57257","-871.96","584.49","0"
"870","Cave-In","537158","73329","-545.95","-5476.41","0"
"870","Celestial Guard","536865","73343","-526.26","-5021.01","0.295"
"870","Celestial Guard","536878","73343","-661.43","-4899.76","0.467"
"870","Celestial Guard","536888","73343","-600.39","-4920.77","0.452"
"870","Celestial Guard","536894","73343","-700.18","-4920.75","0.454"
"870","Celestial Guard","536933","73343","-773.78","-5001.19","0.195"
"870","Chain Bunny","521910","60736","2586.17","3234.16","0"
"870","Chain Bunny","521918","60736","2592.84","3227.89","0"
"870","Champion of the Black Flame","300020","73171","-522.99","-5542.84","0.03"
"870","Champion of the Black Flame","510546","73171","-520.01","-5547.55","0"
"870","Chao the Voice","536960","72995","-712.35","-4931.75","0.49"
"870","Chee Chee","515318","58709","-127.76","1328.59","0"
"870","Cheng Bo","525367","62554","2949.29","3592.33","0"
"870","Chezin Dawnchaser","518558","58160","-805.48","-277.08","0"
"870","Chi-Ji","518673","59653","-1813.47","1052.34","0"
"870","Chief Bombgineer Snicklefritz","580405","67427","-1868.7","2323.06","0"
"870","Chief Kah Kah","503711","56336","1455.58","-502.25","0"
"870","Child of Chi-Ji","519464","60616","-2329.95","1545.99","0"
"870","Child of Chi-Ji","519467","60616","-2295.2","1553.52","0"
"870","Child of Chi-Ji","519468","60616","-2292.32","1601.05","0"
"870","Child of Chi-Ji","519469","60616","-2280.28","1618.54","0"
"870","Child of Chi-Ji","519488","60616","-2555.19","1450.64","0"
"870","Child of Chi-Ji","519511","60616","-2396.25","1368.25","0"
"870","Child of Chi-Ji","519523","60616","-2427.27","1498.95","0.158"
"870","Child of Chi-Ji","519533","60616","-2420","1503.48","0"
"870","Child of Chi-Ji","519553","60616","-2588.42","1257.36","0"
"870","Chillwater Turtle","526431","62160","-362.01","3078.83","0"
"870","Chillwater Turtle","526493","62160","-489.38","2476.41","0"
"870","Chillwater Turtle","526543","62160","-448.08","2630.33","0"
"870","Chillwater Turtle","526557","62160","-450.54","2620.14","0"
"870","Chillwater Turtle","526643","62160","-396.31","2995.07","0"
"870","Chillwater Turtle","526652","62160","-609.04","3011.86","0"
"870","Chillwater Turtle","526653","62160","-480.54","3062.55","0"
"870","Chillwater Turtle","526655","62160","-452.42","3048.08","0"
"870","Chillwater Turtle","526657","62160","-477.34","3045.57","0"
"870","Chillwater Turtle","526663","62160","-446.13","3065.8","0"
"870","Chillwater Turtle","526694","62160","-472.39","2986.62","0"
"870","Chillwater Turtle","526696","62160","-466.79","2986.72","0"
"870","Chillwater Turtle","526713","62160","-390","2980.31","0"
"870","Chillwater Turtle","526764","62160","-564.44","2968.58","0"
"870","Chillwater Turtle","526766","62160","-584.46","2933.2","0"
"870","Chomp Chomp","508038","59419","2978.69","1960.43","0"
"870","Chromie","534210","73691","1388.43","437.79","0.369"
"870","Chu","518742","63884","-1489.37","-250.81","0"
"870","Clamstok","531365","66935","-1057.56","4691.38","0"
"870","Clean Pelt","507801","65121","3079.19","793.04","0"
"870","Clever Ashyo","513897","56113","374.63","353.51","0.236"
"870","Cloud Serpent","1037","64535","1584.75","944","0"
"870","Cloud Serpent","535224","64535","1584.75","944","0"
"870","Clouded Hedgehog","528231","64803","792.36","4012.29","0.104"
"870","Cloudrunner Hatchling","524822","62567","4209.4","5652.41","0"
"870","Cloudrunner Hatchling","524823","62567","4111.58","5687.84","0"
"870","Cloudrunner Hatchling","524826","62567","4112.22","5687.46","0"
"870","Cloudrunner Hatchling","524827","62567","4208.38","5651.33","0"
"870","Cloudrunner Hatchling","524829","62567","4226.57","5660.31","0"
"870","Cloudrunner Hatchling","524830","62567","4227.46","5660.17","0"
