"Reason","Map","Name","DeleteGuid","KeepGuid","Entry","X","Y","DistXY","VendorItems"
"same_entry_stack","859","Hakkari Witch Doctor","219677","337948","52086","-11617.6","-1416.86","0","0"
"same_entry_stack","859","Hakkari Witch Doctor","219678","335522","52086","-11609.6","-1417.79","0","0"
"same_entry_stack","859","Hazza'rah","219298","373931","52271","-11880.5","-1881.07","0","0"
"same_entry_stack","859","High Priest Venoxis","219059","337949","52155","-12020.4","-1699.78","0.35","0"
"same_entry_stack","859","Jin'do the Godbreaker","219060","337778","52148","-11788.2","-1650.07","0","0"
"same_entry_stack","859","Jungle Toad","336848","336850","15010","-11608.6","-1417.64","0.428","0"
"same_entry_stack","859","Jungle Toad","336850","336851","15010","-11609","-1417.49","0.335","0"
"same_entry_stack","859","Kaulema the Mover","219120","335900","52422","-12116.8","-1749.48","0","0"
"same_entry_stack","859","Lesser Priest of Bethekk","219520","335936","52339","-11533.5","-1646.36","0","0"
"same_entry_stack","859","Lesser Priest of Bethekk","219554","336019","52339","-11534.4","-1597.08","0","0"
"same_entry_stack","859","Lesser Priest of Bethekk","219624","336176","52339","-11486.4","-1641.09","0","0"
"same_entry_stack","859","Lesser Priest of Bethekk","219632","335945","52339","-11487.2","-1599.63","0","0"
"same_entry_stack","859","Lost Offspring of Gahz'ranka","219574","336048","52418","-11710.7","-1540.52","0.903","0"
"same_entry_stack","859","Mor'Lek the Dismantler","219119","336047","52405","-12012.8","-1805.31","0","0"
"same_entry_stack","859","Mortaxx","219302","335986","52438","-11701.2","-1939.76","0","0"
"same_entry_stack","859","Mutated Overgrowth","218916","336403","52331","-11873","-1333.92","0","0"
"same_entry_stack","859","Mutated Overgrowth","218920","336085","52331","-11913.1","-1351.06","0","0"
"same_entry_stack","859","Mutated Overgrowth","218928","335959","52331","-11922.1","-1338.45","0","0"
"same_entry_stack","859","Mutated Overgrowth","218959","336426","52331","-11904.5","-1367.23","0","0"
"same_entry_stack","859","Mutated Overgrowth","218960","336035","52331","-11919.6","-1373.58","0","0"
"same_entry_stack","859","Mutated Overgrowth","218961","335960","52331","-11870.8","-1359.64","0","0"
"same_entry_stack","859","Mutated Overgrowth","218962","336380","52331","-11920.3","-1362.6","0","0"
"same_entry_stack","859","Mutated Overgrowth","218963","336029","52331","-11880.2","-1364.53","0","0"
"same_entry_stack","859","Mutated Overgrowth","218964","336324","52331","-11889.1","-1353.65","0","0"
"same_entry_stack","859","Mutated Overgrowth","218966","336366","52331","-11862.2","-1353.51","0","0"
"same_entry_stack","859","Mutated Overgrowth","218970","336332","52331","-11907.8","-1376.75","0","0"
"same_entry_stack","859","Mutated Overgrowth","218971","336330","52331","-11889.2","-1374.81","0","0"
"same_entry_stack","859","Mutated Overgrowth","218974","336392","52331","-11886","-1388.36","0","0"
"same_entry_stack","859","Mutated Overgrowth","218975","336405","52331","-11897.9","-1390.13","0","0"
"same_entry_stack","859","Mutated Overgrowth","218976","336322","52331","-11867.6","-1388.03","0","0"
"same_entry_stack","859","Mutated Overgrowth","218978","336413","52331","-11933.5","-1395.15","0","0"
"same_entry_stack","859","Mutated Overgrowth","218980","336141","52331","-11895.5","-1377.74","0","0"
"same_entry_stack","859","Mutated Overgrowth","218982","336345","52331","-11874.9","-1379.12","0","0"
"same_entry_stack","859","Mutated Overgrowth","218985","336417","52331","-11861.1","-1370.49","0","0"
"same_entry_stack","859","Mutated Overgrowth","218989","336028","52331","-11870.2","-1398.18","0","0"
"same_entry_stack","859","Mutated Overgrowth","218990","336323","52331","-11889.4","-1398.55","0","0"
"same_entry_stack","859","Mutated Overgrowth","218992","336333","52331","-11914.6","-1407.9","0","0"
"same_entry_stack","859","Mutated Overgrowth","218999","336402","52331","-11920.4","-1418.03","0","0"
"same_entry_stack","859","Mutated Overgrowth","219000","336267","52331","-11908.1","-1420.48","0","0"
"same_entry_stack","859","Mutated Overgrowth","219001","336300","52331","-11869.4","-1409.72","0","0"
"same_entry_stack","859","Mutated Overgrowth","219003","336296","52331","-11879.3","-1416.12","0.01","0"
"same_entry_stack","859","Mutated Overgrowth","219004","336137","52331","-11923.7","-1431.86","0","0"
"same_entry_stack","859","Mutated Overgrowth","219006","336393","52331","-11907.5","-1432.79","0","0"
"same_entry_stack","859","Mutated Overgrowth","219007","336422","52331","-11900.9","-1412.93","0","0"
"same_entry_stack","859","Overseer Blingbang","218892","337790","53151","-11897.2","-1262.29","0.934","0"
"same_entry_stack","859","Pride of Bethekk","219498","338103","52345","-11563.8","-1648.96","0.32","0"
"same_entry_stack","859","Pride of Bethekk","219504","338102","52345","-11556.7","-1649.1","0.33","0"
"same_entry_stack","859","Pride of Bethekk","219515","335935","52345","-11538.7","-1645.51","0","0"
"same_entry_stack","859","Pride of Bethekk","219623","335946","52345","-11490.8","-1603.6","0","0"
"same_entry_stack","859","Purple Ground Rune","219380","337910","52439","-11701.3","-1939.71","0","0"
"same_entry_stack","859","Purple Ground Rune","219385","335895","52439","-11658.2","-1896.31","0","0"
"same_entry_stack","859","Razzashi Adder","219577","335533","52085","-11623.6","-1535.14","0.399","0"
"same_entry_stack","859","Razzashi Adder","337819","337823","52085","-11654.8","-1515.22","1.189","0"
"same_entry_stack","859","Razzashi Adder","337822","337823","52085","-11654.8","-1516.24","0.812","0"
"same_entry_stack","859","Ritual Tiki Mask","219168","335482","52364","-11886.3","-1868.93","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219170","335776","52364","-11878.6","-1865.49","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219171","335479","52364","-11882.7","-1865.77","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219172","335777","52364","-11887.6","-1872.33","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219174","335774","52364","-11874","-1865.77","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219179","335772","52364","-11870.1","-1869.21","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219181","335484","52364","-11887.7","-1877.32","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219182","335475","52364","-11868.6","-1873.75","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219184","335480","52364","-11884.5","-1882.62","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219187","335483","52364","-11872.4","-1883.23","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219188","335476","52364","-11878.2","-1884.07","0","0"
"same_entry_stack","859","Ritual Tiki Mask","219189","335775","52364","-11868.1","-1878.99","0","0"
"same_entry_stack","859","Shredtooth Frenzy","218772","338106","52417","-11746","-1427.18","0.762","0"
"same_entry_stack","859","Shredtooth Frenzy","218773","336157","52417","-11774.3","-1417.05","0.423","0"
"same_entry_stack","859","Shredtooth Frenzy","218917","336003","52417","-11947.7","-1339.76","0.82","0"
"same_entry_stack","859","Shredtooth Frenzy","219049","335907","52417","-11854.7","-1503.41","1.18","0"
"same_entry_stack","859","Shredtooth Frenzy","219195","336204","52417","-11819.3","-1383.88","0.251","0"
"same_entry_stack","859","Shredtooth Frenzy","219345","335995","52417","-11720.6","-1803.17","0.852","0"
"same_entry_stack","859","Shredtooth Frenzy","219502","338112","52417","-11673.1","-1655.78","0.751","0"
"same_entry_stack","859","Shredtooth Frenzy","219540","335914","52417","-11680","-1604.69","0.331","0"
"same_entry_stack","859","Shredtooth Frenzy","335907","337921","52417","-11854","-1502.46","0.477","0"
"same_entry_stack","859","Shredtooth Frenzy","335996","338026","52417","-11676","-1677.55","0.89","0"
"same_entry_stack","859","Shredtooth Frenzy","336058","338132","52417","-11788.4","-1298.26","0.658","0"
"same_entry_stack","859","Shredtooth Frenzy","336160","338109","52417","-11741.4","-1793.52","0.744","0"
"same_entry_stack","859","Siame-Quashi","218890","335916","53022","-11920.8","-1260.32","0","0"
"same_entry_stack","859","Siame-Quashi","218896","335732","53022","-11901.6","-1274.76","0","0"
"same_entry_stack","859","Siame-Quashi","218898","335731","53022","-11896.1","-1274.47","0","0"
"same_entry_stack","859","Siame-Quashi","218901","335730","53022","-11944.6","-1283.6","0","0"
"same_entry_stack","859","Siame-Quashi","218903","335726","53022","-11876.7","-1282.91","0","0"
"same_entry_stack","859","Spirit Portal","218815","335694","52532","-11811.9","-1637.99","0","0"
"same_entry_stack","859","Spirit Portal","218816","335697","52532","-11793.9","-1646.39","0","0"
"same_entry_stack","859","Spirit Portal","218817","335698","52532","-11782.1","-1646.38","0","0"
"same_entry_stack","859","Spirit Portal","218818","335699","52532","-11769.5","-1663.59","0","0"
"same_entry_stack","859","Spirit Portal","218819","335700","52532","-11788.6","-1628.26","0","0"
"same_entry_stack","859","Spirit Portal","218823","335690","52532","-11823.3","-1665.2","0","0"
"same_entry_stack","859","Spirit Portal","218825","335692","52532","-11823.6","-1647.46","0","0"
"same_entry_stack","859","Spirit Portal","218826","335693","52532","-11817","-1682.87","0","0"
"same_entry_stack","859","Spirit Portal","218828","335680","52532","-11751.9","-1662.83","0","0"
"same_entry_stack","859","Spirit Portal","218829","335681","52532","-11764.7","-1636.48","0","0"
"same_entry_stack","859","Spirit Portal","218830","335682","52532","-11752.4","-1645.15","0","0"
"same_entry_stack","859","Spirit Portal","218831","335683","52532","-11756.9","-1680.79","0","0"
"same_entry_stack","859","Spirit Portal","218836","335696","52532","-11805.7","-1664.72","0","0"
"same_entry_stack","859","Spirit Portal","218844","335691","52532","-11827.6","-1634.12","0","0"
"same_entry_stack","859","Spirit Portal","218846","335684","52532","-11750","-1631.24","0","0"
"same_entry_stack","859","Summon Enabler Stalker","218888","335759","53488","-11915.7","-1273.87","0","0"
"same_entry_stack","859","Summon Enabler Stalker","218889","335758","53488","-11916.1","-1238.28","0","0"
"same_entry_stack","859","Tangled Vine","219454","336132","52306","-11587.4","-1700.91","0","0"
"same_entry_stack","859","Tangled Vine","219455","335941","52306","-11577.3","-1702.33","0","0"
"same_entry_stack","859","Tangled Vine","219456","335770","52306","-11582.4","-1696.85","0","0"
"same_entry_stack","859","Tangled Vine","219459","336219","52306","-11573.2","-1696.54","0","0"
"same_entry_stack","859","Tangled Vine","219460","336226","52306","-11564.2","-1703.6","0","0"
"same_entry_stack","859","Tangled Vine","219461","335932","52306","-11576.9","-1690.12","0","0"
"same_entry_stack","859","Tangled Vine","219462","336287","52306","-11580.9","-1685.38","0","0"
"same_entry_stack","859","Tangled Vine","219463","335464","52306","-11586.6","-1682.06","0","0"
"same_entry_stack","859","Tangled Vine","219464","336131","52306","-11564","-1696.97","0","0"
"same_entry_stack","859","Tangled Vine","219466","336263","52306","-11570.3","-1689.51","0","0"
"same_entry_stack","859","Tangled Vine","219467","335940","52306","-11556.4","-1700.06","0","0"
"same_entry_stack","859","Tangled Vine","219468","335472","52306","-11576.6","-1681.55","0","0"
"same_entry_stack","859","Tangled Vine","219469","335931","52306","-11590","-1674.3","0","0"
"same_entry_stack","859","Tangled Vine","219470","336220","52306","-11579.9","-1675.71","0","0"
"same_entry_stack","859","Tangled Vine","219471","335937","52306","-11565.4","-1684.94","0","0"
"same_entry_stack","859","Tangled Vine","219472","336180","52306","-11585","-1670.24","0","0"
"same_entry_stack","859","Tangled Vine","219473","336081","52306","-11553.2","-1692.84","0","0"
"same_entry_stack","859","Tangled Vine","219475","335939","52306","-11557.9","-1684.6","0","0"
"same_entry_stack","859","Tangled Vine","219476","336181","52306","-11575.8","-1669.92","0","0"
"same_entry_stack","859","Tangled Vine","219478","336255","52306","-11589.8","-1663.98","0","0"
"same_entry_stack","859","Tangled Vine","219479","335762","52306","-11544.9","-1692.37","0","0"
"same_entry_stack","859","Tangled Vine","219480","336291","52306","-11550.8","-1684.68","0","0"
"same_entry_stack","859","Tangled Vine","219481","335938","52306","-11579.5","-1663.5","0","0"
"same_entry_stack","859","Tangled Vine","219484","336128","52306","-11537.8","-1699.86","0","0"
"same_entry_stack","859","Tangled Vine","219485","336127","52306","-11583.5","-1658.77","0","0"
"same_entry_stack","859","Tangled Vine","219487","336025","52306","-11589.2","-1655.45","0","0"
"same_entry_stack","859","Tangled Vine","219489","336183","52306","-11537.6","-1689.54","0","0"
"same_entry_stack","859","Tangled Vine","219491","336292","52306","-11532.8","-1695.8","0","0"
"same_entry_stack","859","Tangled Vine","219493","335465","52306","-11579.2","-1654.94","0","0"
"same_entry_stack","859","Tangled Vine","219494","335768","52306","-11527.7","-1701.28","0","0"
"same_entry_stack","859","Tangled Vine","219495","335760","52306","-11532","-1686.71","0","0"
"same_entry_stack","859","Tangled Vine","219496","336172","52306","-11527.3","-1689.07","0","0"
"same_entry_stack","859","Tangled Vine","219497","335474","52306","-11523.6","-1695.49","0","0"
"same_entry_stack","859","Tangled Vine","219499","336256","52306","-11514.6","-1702.55","0","0"
"same_entry_stack","859","Tangled Vine","219500","336075","52306","-11520.8","-1688.46","0","0"
"same_entry_stack","859","Tangled Vine","219503","336080","52306","-11514.4","-1695.92","0","0"
"same_entry_stack","859","Tangled Vine","219514","335769","52306","-11580","-1590.14","0","0"
"same_entry_stack","859","Tangled Vine","219516","336026","52306","-11588.5","-1586.82","0","0"
"same_entry_stack","859","Tangled Vine","219526","336076","52306","-11591.8","-1579.05","0","0"
"same_entry_stack","859","Tangled Vine","219528","336077","52306","-11581.7","-1580.47","0","0"
"same_entry_stack","859","Tangled Vine","219536","335767","52306","-11586.8","-1574.99","0","0"
"same_entry_stack","859","Tangled Vine","219541","336182","52306","-11577.7","-1574.68","0","0"
"same_entry_stack","859","Tangled Vine","219542","335467","52306","-11591.7","-1568.73","0","0"
"same_entry_stack","859","Tangled Vine","219546","335761","52306","-11581.3","-1568.26","0","0"
"same_entry_stack","859","Tangled Vine","219549","336260","52306","-11585.3","-1563.53","0","0"
"same_entry_stack","859","Tangled Vine","219553","336289","52306","-11591.1","-1560.21","0","0"
"same_entry_stack","859","Tangled Vine","219556","336014","52306","-11573","-1563.14","0","0"
"same_entry_stack","859","Tangled Vine","219558","336257","52306","-11581.1","-1559.69","0","0"
"same_entry_stack","859","Tangled Vine","219564","336122","52306","-11586.2","-1552.16","0","0"
"same_entry_stack","859","Tangled Vine","219565","336218","52306","-11575.2","-1554.52","0","0"
"same_entry_stack","859","Tangled Vine","219567","336223","52306","-11570.2","-1549.08","0","0"
"same_entry_stack","859","Tangled Vine","219569","335473","52306","-11576.2","-1545.38","0","0"
"same_entry_stack","859","Tangled Vine","219570","335463","52306","-11555.4","-1553.66","0","0"
